[00:40:48] [User Authenticator #12/INFO]: UUID of player tannerd88 is e0436caf-67d5-4325-85f0-1e0aff6dc16e
[00:40:48] [Server thread/INFO]: tannerd88[/209.6.44.49:50593] logged in with entity id 67912 at (-4319.629877346516, 66.0, -1395.9815485744612)
[00:40:48] [Server thread/INFO]: tannerd88 joined the game
[00:41:13] [Server thread/INFO]: tannerd88 lost connection: Disconnected
[00:41:13] [Server thread/INFO]: tannerd88 left the game
[00:53:39] [User Authenticator #13/INFO]: UUID of player papajohnxiiv is c473b258-b583-4d22-b435-f516c3b7e0c6
[00:53:39] [Server thread/INFO]: papajohnxiiv[/45.56.142.7:51133] logged in with entity id 68217 at (-4267.6744764885, 87.0, -1504.3030276004313)
[00:53:39] [Server thread/INFO]: papajohnxiiv joined the game
[00:56:42] [User Authenticator #14/INFO]: UUID of player tannerd88 is e0436caf-67d5-4325-85f0-1e0aff6dc16e
[00:56:42] [Server thread/INFO]: tannerd88[/209.6.44.49:50832] logged in with entity id 68796 at (-4317.201584853404, 66.0, -1390.557806221159)
[00:56:42] [Server thread/INFO]: tannerd88 joined the game
[01:00:59] [Server thread/INFO]: <tannerd88> hello?
[01:01:14] [Server thread/INFO]: papajohnxiiv lost connection: Disconnected
[01:01:14] [Server thread/INFO]: papajohnxiiv left the game
[01:03:40] [User Authenticator #15/INFO]: UUID of player papajohnxiiv is c473b258-b583-4d22-b435-f516c3b7e0c6
[01:03:40] [Server thread/INFO]: papajohnxiiv[/45.56.142.7:52583] logged in with entity id 70868 at (-4313.354198407072, 89.49390748022948, -1438.1442352129518)
[01:03:40] [Server thread/INFO]: papajohnxiiv joined the game
[01:05:52] [Server thread/INFO]: tannerd88 lost connection: Disconnected
[01:05:52] [Server thread/INFO]: tannerd88 left the game
[01:05:55] [User Authenticator #16/INFO]: UUID of player tannerd88 is e0436caf-67d5-4325-85f0-1e0aff6dc16e
[01:05:55] [Server thread/INFO]: tannerd88[/209.6.44.49:50851] logged in with entity id 71347 at (-4350.986378169079, 47.71432155689964, -1290.621015449961)
[01:05:55] [Server thread/INFO]: tannerd88 joined the game
[01:07:43] [Server thread/WARN]: Trying to add entity with duplicated UUID dffe8545-453a-43ee-b9bb-144a0243b04d. Existing minecraft:armor_stand#71787, new: minecraft:armor_stand#71787
[01:13:29] [Server thread/WARN]: Trying to add entity with duplicated UUID 11431b92-c667-470a-898a-c795c2c4abf8. Existing minecraft:armor_stand#73179, new: minecraft:armor_stand#73179
[01:16:52] [Server thread/INFO]: [papajohnxiiv: Teleported papajohnxiiv to tannerd88]
[01:19:19] [Server thread/INFO]: papajohnxiiv has made the advancement [Hot Stuff]
[01:20:40] [Server thread/INFO]: [tannerd88: Teleported tannerd88 to papajohnxiiv]
[01:22:03] [Server thread/INFO]: [papajohnxiiv: Teleported papajohnxiiv to tannerd88]
[01:26:59] [Server thread/INFO]: [tannerd88: Teleported tannerd88 to -4315.5, 67.0, -1395.5]
[01:28:49] [Server thread/INFO]: [tannerd88: Teleported tannerd88 to -4315.5, 67.0, -1395.5]
[01:29:31] [Server thread/INFO]: [tannerd88: Teleported tannerd88 to -4315.5, 67.0, -1395.5]
[01:29:58] [Server thread/INFO]: [papajohnxiiv: Teleported papajohnxiiv to tannerd88]
[01:31:13] [Server thread/INFO]: [papajohnxiiv: Teleported papajohnxiiv to tannerd88]
[01:33:47] [Server thread/INFO]: [papajohnxiiv: Teleported papajohnxiiv to tannerd88]
[01:34:44] [Server thread/INFO]: <tannerd88> can you hear me?
[01:35:00] [Server thread/INFO]: <tannerd88> i cant hear you anymore
[01:55:49] [Server thread/INFO]: [papajohnxiiv: Teleported papajohnxiiv to tannerd88]
[02:00:36] [Server thread/INFO]: [papajohnxiiv: Teleported papajohnxiiv to tannerd88]
[02:03:26] [Server thread/INFO]: [papajohnxiiv: Teleported papajohnxiiv to tannerd88]
[02:07:26] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/85431, l='ServerLevel[world]', x=-4598.35, y=93.44, z=-463.47]
[02:16:19] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Stairs'/92473, l='ServerLevel[world]', x=-4601.68, y=82.65, z=-464.51]
[02:16:19] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Stairs'/92473, l='ServerLevel[world]', x=-4601.68, y=82.65, z=-464.51]
[02:16:19] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Wall'/92474, l='ServerLevel[world]', x=-4605.29, y=83.36, z=-463.40]
[02:16:19] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Wall'/92474, l='ServerLevel[world]', x=-4605.29, y=83.36, z=-463.40]
[02:16:19] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/92475, l='ServerLevel[world]', x=-4600.53, y=81.25, z=-461.74]
[02:16:19] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/92475, l='ServerLevel[world]', x=-4600.53, y=81.25, z=-461.74]
[02:16:19] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/88309, l='ServerLevel[world]', x=-4609.84, y=59.00, z=-463.81]
[02:16:19] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Sapling'/92498, l='ServerLevel[world]', x=-4607.41, y=69.41, z=-452.39]
[02:16:19] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Sapling'/92498, l='ServerLevel[world]', x=-4607.41, y=69.41, z=-452.39]
[02:16:19] [Server thread/WARN]: Fetching packet for removed entity bcs['Stick'/92499, l='ServerLevel[world]', x=-4606.72, y=69.44, z=-449.74]
[02:16:19] [Server thread/WARN]: Fetching packet for removed entity bcs['Stick'/92499, l='ServerLevel[world]', x=-4606.72, y=69.44, z=-449.74]
[02:16:19] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Log'/92500, l='ServerLevel[world]', x=-4608.63, y=68.38, z=-454.42]
[02:16:19] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Log'/92500, l='ServerLevel[world]', x=-4608.63, y=68.38, z=-454.42]
[02:16:19] [Server thread/WARN]: Fetching packet for removed entity bcs['Birch Log'/92501, l='ServerLevel[world]', x=-4604.25, y=68.39, z=-449.65]
[02:16:19] [Server thread/WARN]: Fetching packet for removed entity bcs['Birch Log'/92501, l='ServerLevel[world]', x=-4604.25, y=68.39, z=-449.65]
[02:16:20] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/92580, l='ServerLevel[world]', x=-4593.67, y=79.61, z=-445.41]
[02:16:20] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/92580, l='ServerLevel[world]', x=-4593.67, y=79.61, z=-445.41]
[02:16:20] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/92581, l='ServerLevel[world]', x=-4593.69, y=80.69, z=-444.64]
[02:16:20] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/92581, l='ServerLevel[world]', x=-4593.69, y=80.69, z=-444.64]
[02:16:20] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/92625, l='ServerLevel[world]', x=-4590.40, y=82.35, z=-444.42]
[02:16:20] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/92625, l='ServerLevel[world]', x=-4590.40, y=82.35, z=-444.42]
[02:16:21] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Stairs'/92736, l='ServerLevel[world]', x=-4594.53, y=80.34, z=-430.64]
[02:16:21] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Stairs'/92736, l='ServerLevel[world]', x=-4594.53, y=80.34, z=-430.64]
[02:16:21] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/92738, l='ServerLevel[world]', x=-4593.34, y=78.50, z=-432.49]
[02:16:21] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/92738, l='ServerLevel[world]', x=-4593.34, y=78.50, z=-432.49]
[02:16:21] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Wall'/92739, l='ServerLevel[world]', x=-4593.40, y=78.62, z=-431.56]
[02:16:21] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Wall'/92739, l='ServerLevel[world]', x=-4593.40, y=78.62, z=-431.56]
[02:16:21] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Stairs'/92740, l='ServerLevel[world]', x=-4593.73, y=78.33, z=-433.57]
[02:16:21] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Stairs'/92740, l='ServerLevel[world]', x=-4593.73, y=78.33, z=-433.57]
[02:16:22] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/92789, l='ServerLevel[world]', x=-4589.36, y=81.46, z=-432.63]
[02:16:22] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/92789, l='ServerLevel[world]', x=-4589.36, y=81.46, z=-432.63]
[02:16:22] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Stairs'/92790, l='ServerLevel[world]', x=-4586.52, y=80.57, z=-430.70]
[02:16:22] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Stairs'/92790, l='ServerLevel[world]', x=-4586.52, y=80.57, z=-430.70]
[02:17:46] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93184, l='ServerLevel[world]', x=-4563.41, y=58.61, z=-466.54]
[02:17:46] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93184, l='ServerLevel[world]', x=-4563.41, y=58.61, z=-466.54]
[02:17:46] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/93185, l='ServerLevel[world]', x=-4558.38, y=59.32, z=-463.49]
[02:17:46] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/93185, l='ServerLevel[world]', x=-4558.38, y=59.32, z=-463.49]
[02:17:46] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/93186, l='ServerLevel[world]', x=-4560.25, y=59.73, z=-465.52]
[02:17:46] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/93186, l='ServerLevel[world]', x=-4560.25, y=59.73, z=-465.52]
[02:17:46] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/93187, l='ServerLevel[world]', x=-4558.29, y=60.47, z=-467.38]
[02:17:46] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/93187, l='ServerLevel[world]', x=-4558.29, y=60.47, z=-467.38]
[02:17:46] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/93188, l='ServerLevel[world]', x=-4559.51, y=60.39, z=-466.68]
[02:17:46] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/93188, l='ServerLevel[world]', x=-4559.51, y=60.39, z=-466.68]
[02:17:46] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/93190, l='ServerLevel[world]', x=-4560.50, y=61.74, z=-465.68]
[02:17:46] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/93190, l='ServerLevel[world]', x=-4560.50, y=61.74, z=-465.68]
[02:17:46] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93191, l='ServerLevel[world]', x=-4562.69, y=62.40, z=-465.42]
[02:17:46] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93191, l='ServerLevel[world]', x=-4562.69, y=62.40, z=-465.42]
[02:17:46] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/93192, l='ServerLevel[world]', x=-4557.71, y=61.43, z=-466.31]
[02:17:46] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/93192, l='ServerLevel[world]', x=-4557.71, y=61.43, z=-466.31]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Iron Door'/93421, l='ServerLevel[world]', x=-4568.62, y=65.74, z=-462.46]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Iron Door'/93421, l='ServerLevel[world]', x=-4568.62, y=65.74, z=-462.46]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Birch Planks'/93449, l='ServerLevel[world]', x=-4564.29, y=63.27, z=-463.50]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Birch Planks'/93449, l='ServerLevel[world]', x=-4564.29, y=63.27, z=-463.50]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93450, l='ServerLevel[world]', x=-4562.50, y=64.61, z=-464.66]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93450, l='ServerLevel[world]', x=-4562.50, y=64.61, z=-464.66]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Slab'/93451, l='ServerLevel[world]', x=-4568.71, y=64.39, z=-463.57]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Slab'/93451, l='ServerLevel[world]', x=-4568.71, y=64.39, z=-463.57]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Wall'/93452, l='ServerLevel[world]', x=-4567.70, y=67.39, z=-466.71]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Wall'/93452, l='ServerLevel[world]', x=-4567.70, y=67.39, z=-466.71]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93453, l='ServerLevel[world]', x=-4564.57, y=64.39, z=-462.61]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93453, l='ServerLevel[world]', x=-4564.57, y=64.39, z=-462.61]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Birch Planks'/93455, l='ServerLevel[world]', x=-4565.54, y=63.53, z=-463.67]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Birch Planks'/93455, l='ServerLevel[world]', x=-4565.54, y=63.53, z=-463.67]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93477, l='ServerLevel[world]', x=-4561.64, y=66.59, z=-461.60]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93477, l='ServerLevel[world]', x=-4561.64, y=66.59, z=-461.60]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93478, l='ServerLevel[world]', x=-4561.37, y=65.55, z=-460.34]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93478, l='ServerLevel[world]', x=-4561.37, y=65.55, z=-460.34]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93481, l='ServerLevel[world]', x=-4567.43, y=69.72, z=-457.53]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93481, l='ServerLevel[world]', x=-4567.43, y=69.72, z=-457.53]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93482, l='ServerLevel[world]', x=-4564.51, y=69.45, z=-461.68]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93482, l='ServerLevel[world]', x=-4564.51, y=69.45, z=-461.68]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93483, l='ServerLevel[world]', x=-4563.64, y=69.37, z=-460.51]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93483, l='ServerLevel[world]', x=-4563.64, y=69.37, z=-460.51]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93484, l='ServerLevel[world]', x=-4567.73, y=67.45, z=-460.46]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93484, l='ServerLevel[world]', x=-4567.73, y=67.45, z=-460.46]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93485, l='ServerLevel[world]', x=-4565.57, y=64.48, z=-461.72]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93485, l='ServerLevel[world]', x=-4565.57, y=64.48, z=-461.72]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93486, l='ServerLevel[world]', x=-4563.46, y=69.75, z=-458.35]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93486, l='ServerLevel[world]', x=-4563.46, y=69.75, z=-458.35]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93487, l='ServerLevel[world]', x=-4569.45, y=65.58, z=-462.55]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93487, l='ServerLevel[world]', x=-4569.45, y=65.58, z=-462.55]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Birch Planks'/93488, l='ServerLevel[world]', x=-4562.48, y=63.72, z=-462.26]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Birch Planks'/93488, l='ServerLevel[world]', x=-4562.48, y=63.72, z=-462.26]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Brown Carpet'/93489, l='ServerLevel[world]', x=-4568.75, y=65.61, z=-458.59]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Brown Carpet'/93489, l='ServerLevel[world]', x=-4568.75, y=65.61, z=-458.59]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93490, l='ServerLevel[world]', x=-4562.70, y=69.64, z=-464.66]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93490, l='ServerLevel[world]', x=-4562.70, y=69.64, z=-464.66]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Polished Andesite'/93491, l='ServerLevel[world]', x=-4569.37, y=66.49, z=-462.33]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Polished Andesite'/93491, l='ServerLevel[world]', x=-4569.37, y=66.49, z=-462.33]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Wall'/93492, l='ServerLevel[world]', x=-4567.34, y=68.36, z=-466.45]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Wall'/93492, l='ServerLevel[world]', x=-4567.34, y=68.36, z=-466.45]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Birch Planks'/93493, l='ServerLevel[world]', x=-4563.43, y=63.34, z=-459.38]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Birch Planks'/93493, l='ServerLevel[world]', x=-4563.43, y=63.34, z=-459.38]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93494, l='ServerLevel[world]', x=-4565.75, y=62.29, z=-459.64]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93494, l='ServerLevel[world]', x=-4565.75, y=62.29, z=-459.64]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/93495, l='ServerLevel[world]', x=-4564.66, y=62.64, z=-459.28]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/93495, l='ServerLevel[world]', x=-4564.66, y=62.64, z=-459.28]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Slab'/93496, l='ServerLevel[world]', x=-4569.41, y=64.63, z=-463.32]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Slab'/93496, l='ServerLevel[world]', x=-4569.41, y=64.63, z=-463.32]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93497, l='ServerLevel[world]', x=-4567.60, y=62.36, z=-461.40]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93497, l='ServerLevel[world]', x=-4567.60, y=62.36, z=-461.40]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Brown Carpet'/93498, l='ServerLevel[world]', x=-4569.61, y=65.34, z=-458.29]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Brown Carpet'/93498, l='ServerLevel[world]', x=-4569.61, y=65.34, z=-458.29]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cauldron'/93499, l='ServerLevel[world]', x=-4570.71, y=65.68, z=-461.29]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cauldron'/93499, l='ServerLevel[world]', x=-4570.71, y=65.68, z=-461.29]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93506, l='ServerLevel[world]', x=-4567.68, y=69.33, z=-466.65]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93506, l='ServerLevel[world]', x=-4567.68, y=69.33, z=-466.65]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Wall'/93507, l='ServerLevel[world]', x=-4566.42, y=70.60, z=-465.62]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Wall'/93507, l='ServerLevel[world]', x=-4566.42, y=70.60, z=-465.62]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Birch Planks'/93511, l='ServerLevel[world]', x=-4561.33, y=63.62, z=-460.71]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Birch Planks'/93511, l='ServerLevel[world]', x=-4561.33, y=63.62, z=-460.71]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93535, l='ServerLevel[world]', x=-4558.67, y=62.72, z=-460.51]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93535, l='ServerLevel[world]', x=-4558.67, y=62.72, z=-460.51]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Birch Planks'/93536, l='ServerLevel[world]', x=-4556.50, y=63.64, z=-466.41]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Birch Planks'/93536, l='ServerLevel[world]', x=-4556.50, y=63.64, z=-466.41]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Birch Planks'/93557, l='ServerLevel[world]', x=-4554.67, y=63.68, z=-465.69]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Birch Planks'/93557, l='ServerLevel[world]', x=-4554.67, y=63.68, z=-465.69]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Stairs'/93558, l='ServerLevel[world]', x=-4554.63, y=66.39, z=-466.46]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Stairs'/93558, l='ServerLevel[world]', x=-4554.63, y=66.39, z=-466.46]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/93562, l='ServerLevel[world]', x=-4555.74, y=68.55, z=-472.58]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Dark Oak Planks'/93562, l='ServerLevel[world]', x=-4555.74, y=68.55, z=-472.58]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Slab'/93576, l='ServerLevel[world]', x=-4570.63, y=64.36, z=-465.39]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Slab'/93576, l='ServerLevel[world]', x=-4570.63, y=64.36, z=-465.39]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93586, l='ServerLevel[world]', x=-4568.26, y=62.29, z=-463.40]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93586, l='ServerLevel[world]', x=-4568.26, y=62.29, z=-463.40]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/93602, l='ServerLevel[world]', x=-4557.72, y=59.26, z=-463.61]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/93602, l='ServerLevel[world]', x=-4557.72, y=59.26, z=-463.61]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Stairs'/93646, l='ServerLevel[world]', x=-4556.68, y=70.74, z=-467.69]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone Stairs'/93646, l='ServerLevel[world]', x=-4556.68, y=70.74, z=-467.69]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93647, l='ServerLevel[world]', x=-4558.66, y=70.48, z=-471.40]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93647, l='ServerLevel[world]', x=-4558.66, y=70.48, z=-471.40]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93650, l='ServerLevel[world]', x=-4555.31, y=62.61, z=-475.37]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93650, l='ServerLevel[world]', x=-4555.31, y=62.61, z=-475.37]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/93680, l='ServerLevel[world]', x=-4556.61, y=58.38, z=-466.57]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/93680, l='ServerLevel[world]', x=-4556.61, y=58.38, z=-466.57]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93681, l='ServerLevel[world]', x=-4557.38, y=62.66, z=-466.44]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93681, l='ServerLevel[world]', x=-4557.38, y=62.66, z=-466.44]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Gravel'/93727, l='ServerLevel[world]', x=-4554.61, y=56.54, z=-468.42]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Gravel'/93727, l='ServerLevel[world]', x=-4554.61, y=56.54, z=-468.42]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93728, l='ServerLevel[world]', x=-4552.48, y=57.57, z=-470.32]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93728, l='ServerLevel[world]', x=-4552.48, y=57.57, z=-470.32]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/93730, l='ServerLevel[world]', x=-4551.45, y=60.47, z=-470.50]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/93730, l='ServerLevel[world]', x=-4551.45, y=60.47, z=-470.50]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93732, l='ServerLevel[world]', x=-4555.68, y=56.35, z=-474.41]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93732, l='ServerLevel[world]', x=-4555.68, y=56.35, z=-474.41]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Flint'/93734, l='ServerLevel[world]', x=-4554.42, y=57.42, z=-467.46]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Flint'/93734, l='ServerLevel[world]', x=-4554.42, y=57.42, z=-467.46]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/93736, l='ServerLevel[world]', x=-4563.41, y=59.48, z=-456.33]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/93736, l='ServerLevel[world]', x=-4563.41, y=59.48, z=-456.33]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93737, l='ServerLevel[world]', x=-4559.68, y=62.51, z=-458.43]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Cobblestone'/93737, l='ServerLevel[world]', x=-4559.68, y=62.51, z=-458.43]
[02:18:47] [Server thread/WARN]: Fetching packet for removed entity bcs['Dirt'/93738, l='ServerLevel[world]', x=-4563.45, y=61.53, z=-456.41]
